qdate,hl_ssm,tenor_bucket
2020-11-18,4.821303322805581,2
2020-11-19,6.055607362672482,2
2020-11-20,6.199820960810561,2
2020-11-23,6.177609258362031,2
2020-11-24,6.265533993643534,2
2020-11-25,6.290347844679115,2
2020-11-27,6.304074842796917,2
2020-11-30,6.209876770292025,2
2020-12-01,6.2424969443960805,2
2020-12-02,6.242251980110194,2
2020-12-03,6.2552247664397145,2
2020-12-04,5.722215325713471,2
2020-12-07,5.411481541165293,2
2020-12-08,4.978970277173836,2
2020-12-09,4.561851496976259,2
2020-12-10,4.733089932194556,2
2020-12-11,4.617542045269963,2
2020-12-14,4.095328500731424,2
2020-12-15,3.8314224870592257,2
2020-12-16,4.106034876495374,2
2020-12-17,4.8853515430531145,2
2020-12-18,4.843082065615453,2
2020-12-21,4.979700542691622,2
2020-12-22,5.143224086603668,2
2020-12-23,5.159730810401314,2
2020-12-24,5.455841528537882,2
2020-12-28,5.1599933659109585,2
2020-12-29,4.414077367129445,2
2020-12-30,4.486955123398599,2
2020-12-31,4.552100034969854,2
2021-01-04,4.402517033035647,2
2021-01-05,3.9678570735752157,2
2021-01-06,4.293522514126822,2
2021-01-07,4.509236907445473,2
2021-01-08,4.56669748556691,2
2021-01-11,4.471450690580879,2
2021-01-12,4.465249166102362,2
2021-01-13,4.424547405301924,2
2021-01-14,4.500064245277427,2
2021-01-15,4.597156148785088,2
2021-01-19,4.911938495378034,2
2021-01-20,4.979226140285992,2
2021-01-21,4.736654564373693,2
2021-01-22,4.946173780515256,2
2021-01-25,5.4028491782787,2
2021-01-26,5.0269723678073355,2
2021-01-27,5.230524933012671,2
2021-01-28,5.262374520944301,2
2021-01-29,5.421647155222391,2
2021-02-01,5.550420458598281,2
2021-02-02,5.878102129140715,2
2021-02-03,5.345520562218113,2
2021-02-04,5.223190530540567,2
2021-02-05,5.007246334791231,2
2021-02-08,5.660030228130915,2
2021-02-09,5.4206812692262325,2
2021-02-10,5.83874058726011,2
2021-02-11,5.903604121945901,2
2021-02-12,5.970158790113065,2
2021-02-16,6.070645916472051,2
2021-02-17,6.076301655425783,2
2021-02-18,6.102509709388249,2
2021-02-19,5.877727174018216,2
2021-02-22,6.295503464133192,2
2021-02-23,7.324366036949555,2
2021-02-24,7.667480156101482,2
2021-02-25,6.930967447661672,2
2021-02-26,8.525149771007106,2
2021-03-01,15.350945682143871,2
2021-03-02,24.571568974936685,2
2021-03-03,23.204967983233384,2
2021-03-04,17.945141225432845,2
2021-03-05,13.775617941057765,2
2021-03-08,10.455245079453697,2
2021-03-09,10.342365795603326,2
2021-03-10,10.10322240353066,2
2021-03-11,9.931030873963898,2
2021-03-12,9.929279229898459,2
2021-03-15,10.336750188788061,2
2021-03-16,11.345243010021317,2
2021-03-17,11.833144812847888,2
2021-03-18,10.151464533221954,2
2021-03-19,9.753403348183191,2
2021-03-22,9.815631200292524,2
2021-03-23,9.82193671619917,2
2021-03-24,9.865100217364503,2
2021-03-25,9.994507938070873,2
2021-03-26,9.638181251623374,2
2021-03-29,9.483389725729475,2
2021-03-30,9.441364708547185,2
2021-03-31,9.579596406787452,2
2021-04-01,9.676737168306248,2
2021-04-02,10.190469432195227,2
2021-04-05,10.206299651379709,2
2021-04-06,10.44254575498596,2
2021-04-07,10.36463173126389,2
2021-04-08,10.341309774307982,2
2021-04-09,10.89788411539328,2
2021-04-12,10.993244918051248,2
2021-04-13,11.15888725670268,2
2021-04-14,10.96110601741949,2
2021-04-15,9.913806577483065,2
2021-04-16,9.943294554508649,2
2021-04-19,10.063593008236039,2
2021-04-20,10.269846497464286,2
2021-04-21,10.642770810636982,2
2021-04-22,10.757453492015026,2
2021-04-23,10.805034199646151,2
2021-04-26,10.79906695357013,2
2021-04-27,10.907872555057706,2
2021-04-28,11.64356235249831,2
2021-04-29,12.058741233174418,2
2021-04-30,11.947399533120802,2
2021-05-03,11.594349595260057,2
2021-05-04,11.84422659593853,2
2021-05-05,11.726000309089363,2
2021-05-06,11.26966203791575,2
2021-05-07,10.402288296511184,2
2021-05-10,9.934976550149006,2
2021-05-11,9.199014576206668,2
2021-05-12,8.633644488167851,2
2021-05-13,8.266057703695799,2
2021-05-14,7.581871258469482,2
2021-05-17,7.768228412744991,2
2021-05-18,8.165271957604201,2
2021-05-19,9.272424709035636,2
2021-05-20,9.608892686166309,2
2021-05-21,9.647746828152739,2
2021-05-24,9.411387506778624,2
2021-05-25,9.453021264818744,2
2021-05-26,9.496720700435109,2
2021-05-27,9.465758556564827,2
2021-05-28,9.334440109400658,2
2021-06-01,9.255266646302282,2
2021-06-02,9.49345841102199,2
2021-06-03,10.286567228586364,2
2021-06-04,11.049703203197636,2
2021-06-07,11.13138479006962,2
2021-06-08,10.743899438996346,2
2021-06-09,9.93997848148958,2
2021-06-10,8.174413685241944,2
2021-06-11,8.214349870852391,2
2021-06-14,9.372656396069875,2
2021-06-15,9.37735870931081,2
2021-06-16,9.341686143289975,2
2021-06-17,9.04361582555226,2
2021-06-18,8.893190623916398,2
2021-06-21,8.803019019005497,2
2021-06-22,8.706403747904053,2
2021-06-23,9.003121693657224,2
2021-06-24,9.009650536126662,2
2021-06-25,8.089509132374062,2
2021-06-28,7.706702778084379,2
2021-06-29,7.324328731521649,2
2021-06-30,7.372679626692889,2
2021-07-01,7.6103392621186945,2
2021-07-02,7.49716891186263,2
2021-07-06,7.456731473974006,2
2021-07-07,7.687331983805071,2
2021-07-08,7.6506517185372145,2
2021-07-09,7.480379689127576,2
2021-07-12,7.59642650793035,2
2021-07-13,8.343261668308138,2
2021-07-14,15.604040546224384,2
2021-07-15,6.758554548144255,2
2021-07-16,6.175956939731507,2
2021-07-19,5.932186016988017,2
2021-07-20,6.014495509495795,2
2021-07-21,6.009745575453778,2
2021-07-22,5.922528347930168,2
2021-07-23,6.043681218639293,2
2021-07-26,6.025742335236323,2
2021-07-27,6.0379463888797655,2
2021-07-28,6.026197565463085,2
2021-07-29,6.005346429799192,2
2021-07-30,5.899244879285664,2
2021-08-02,6.094466226316656,2
2021-08-03,6.126975361145373,2
2021-08-04,6.164915176462838,2
2021-08-05,6.5370473090065095,2
2021-08-06,6.377187811457307,2
2021-08-09,6.356510917711915,2
2021-08-10,6.312127655526742,2
2021-08-11,6.284151440964723,2
2021-08-12,6.206351502138798,2
2021-08-13,6.210753475483543,2
2021-08-16,6.146091116718424,2
2021-08-17,6.478402188743892,2
2021-08-18,6.441843858737869,2
2021-08-19,6.150029835416679,2
2021-08-20,6.164047411107863,2
2021-08-23,6.363595605587951,2
2021-08-24,6.026979786769063,2
2021-08-25,5.187070508496871,2
2021-08-26,4.38581966813587,2
2021-08-27,3.988980598764335,2
2021-08-30,3.825381134228159,2
2021-08-31,3.8997358074138,2
2021-09-01,4.29817611470427,2
2021-09-02,4.188124096763984,2
2021-09-03,4.1828042157709255,2
2021-09-07,4.206952051977595,2
2021-09-08,4.238004560422968,2
2021-09-09,4.225809723514709,2
2021-09-10,3.845104860323343,2
2021-09-13,3.5238882533533027,2
2021-09-14,3.80410782719075,2
2021-09-15,3.8990364966339164,2
2021-09-16,3.884377803288402,2
2021-09-17,3.892106503509604,2
2021-09-20,3.919681370976488,2
2021-09-21,3.9783687118905178,2
2021-09-22,4.307012318793712,2
2021-09-23,4.081072288700872,2
2021-09-24,4.11628816010015,2
2021-09-27,4.096883490065071,2
2021-09-28,4.054668392386213,2
2021-09-29,3.9967470713115536,2
2021-09-30,3.9568067923676464,2
2021-10-01,3.8631511392605344,2
2021-10-04,3.8735416525094095,2
2021-10-05,3.901559194783949,2
2021-10-06,3.7685031113753245,2
2021-10-07,3.7005551525398346,2
2021-10-08,3.6279234012621755,2
2021-10-12,3.633925312435572,2
2021-10-13,3.9247177302239193,2
2021-10-14,3.8874147522831115,2
2021-10-15,3.822463077694976,2
2021-10-18,3.7630873024955536,2
2021-10-19,3.6609747909195085,2
2021-10-20,3.65737709156777,2
2021-10-21,3.5588103586297173,2
2021-10-22,3.5651533383718372,2
2021-10-25,3.6160821617715375,2
2021-10-26,3.479871095523145,2
2021-10-27,3.3783995777569062,2
2021-10-28,3.739513230527515,2
2021-10-29,4.224790882310345,2
2021-11-01,3.7485562697617807,2
2021-11-02,3.6839531665548133,2
2021-11-03,3.8153023803820267,2
2021-11-04,3.800503447062825,2
2021-11-05,3.720053596101951,2
2021-11-08,3.6778751067825755,2
2021-11-09,3.691796938093315,2
2021-11-10,3.863537508052931,2
2021-11-12,3.8691600296304487,2
2021-11-15,4.000694202986499,2
2021-11-16,4.240162836212047,2
2021-11-17,4.070891765894571,2
2021-11-18,3.6037142781788507,2
2021-11-19,3.66650336572701,2
2021-11-22,3.5316192710301872,2
2021-11-23,3.4356709508537193,2
2021-11-24,3.4150958849290283,2
2021-11-26,3.5326712039348185,2
2021-11-29,3.399009773337084,2
2021-11-30,3.513054547272291,2
2021-12-01,3.5296199888721422,2
2021-12-02,3.4865020353291936,2
2021-12-03,3.585304183433155,2
2021-12-06,3.8374807719692696,2
2021-12-07,4.21235108015241,2
2021-12-08,4.225228554381194,2
2021-12-09,4.705611072953975,2
2021-12-10,4.717175080917251,2
2021-12-13,4.536316815150149,2
2021-12-14,4.1800827565340395,2
2021-12-15,4.157543637404564,2
2021-12-16,4.089564668079249,2
2021-12-17,4.009255356466165,2
2021-12-20,4.016260567361943,2
2021-12-21,4.088983831084959,2
2021-12-22,4.168590634554152,2
2021-12-23,4.174367332560962,2
2021-12-27,4.367784232299895,2
2021-12-28,4.450561573954926,2
2021-12-29,4.358449310146123,2
2021-12-30,4.309083613866613,2
2021-12-31,4.103852620420044,2
2022-01-03,4.184977610536767,2
2022-01-04,4.1329535369887935,2
2022-01-05,4.166741347633622,2
2022-01-06,4.2094337417895185,2
2022-01-07,4.454864117164373,2
2022-01-10,5.070596047375135,2
2022-01-11,4.75514719902213,2
2022-01-12,4.2348927252129025,2
2022-01-13,4.750758444195665,2
2022-01-14,5.019628647142885,2
2022-01-18,5.1312203601148045,2
2022-01-19,5.159358855723595,2
2022-01-20,5.157869419594792,2
2022-01-21,5.132867896619768,2
2022-01-24,4.969502425759373,2
2022-01-25,4.870556860981171,2
2022-01-26,4.79795637538753,2
2022-01-27,4.7220591958370886,2
2022-01-28,4.831417154502504,2
2022-01-31,4.931394620587503,2
2022-02-01,4.816923332258278,2
2022-02-02,4.797383158319589,2
2022-02-03,4.84865757318123,2
2022-02-04,4.731744797800667,2
2022-02-07,4.790576266764159,2
2022-02-08,4.808099110816801,2
2022-02-09,4.8316924488684085,2
2022-02-10,4.8303444461740455,2
2022-02-11,4.833539269380792,2
2022-02-14,4.987016226060774,2
2022-02-15,4.9234967076290275,2
2022-02-16,5.014682822049873,2
2022-02-17,4.6427190800180105,2
2022-02-18,4.638327468730687,2
2022-02-22,4.662572225036764,2
2022-02-23,5.390074181536389,2
2022-02-24,5.939309567554535,2
2022-02-25,7.008264819129427,2
2022-02-28,10.264404934000737,2
2022-03-01,14.116222783286885,2
2022-03-02,17.935190502873663,2
2022-03-03,13.01202882242184,2
2022-03-04,12.781001366828226,2
2022-03-07,8.843297017946185,2
2022-03-08,10.080071592895015,2
2022-03-09,10.517112921316604,2
2022-03-10,11.570579033099579,2
2022-03-11,10.320844463179341,2
2022-03-14,10.981234712693444,2
2022-03-15,9.923929566924693,2
2022-03-16,9.983627629935269,2
2022-03-17,9.767260053062577,2
2022-03-18,9.534404560924212,2
2022-03-21,9.065415080411878,2
2022-03-22,8.956390810381052,2
2022-03-23,8.984517686941969,2
2022-03-24,8.801308937804135,2
2022-03-25,9.323149336560867,2
2022-03-28,8.906405203673406,2
2022-03-29,9.26541747072099,2
2022-03-30,9.437582323836127,2
2022-03-31,9.340262625505439,2
2022-04-01,8.96136027867843,2
2022-04-04,8.784690702978452,2
2022-04-05,8.804828578487085,2
2022-04-06,8.809209471433908,2
2022-04-07,8.813850324047829,2
2022-04-08,8.8199689540262,2
2022-04-11,9.056060035916602,2
2022-04-12,9.361378207808924,2
2022-04-13,9.232303117470966,2
2022-04-14,8.636013295930677,2
2022-04-18,8.51050050742797,2
2022-04-19,8.623923102142024,2
2022-04-20,8.735187536888821,2
2022-04-21,8.658312895269288,2
2022-04-22,8.582781423028052,2
2022-04-25,8.638475982922888,2
2022-04-26,8.025469873895172,2
2022-04-27,8.38928399801552,2
2022-04-28,8.250317596714574,2
2022-04-29,7.113557256780436,2
2022-05-02,6.413234683672124,2
2022-05-03,6.62764173103629,2
2022-05-04,6.715162237102389,2
2022-05-05,6.968413149089267,2
2022-05-06,8.090652441716035,2
2022-05-09,8.958828088534766,2
2022-05-10,8.060577328369515,2
2022-05-11,6.8256221042275955,2
2022-05-12,6.933937334982545,2
2022-05-13,7.639053353905694,2
2022-05-16,7.173055012507324,2
2022-05-17,7.574737491709175,2
2022-05-18,6.9439477026033005,2
2022-05-19,7.326026983114974,2
2022-05-20,7.4394910487155235,2
2022-05-23,7.3649445300601615,2
2022-05-24,7.571385095109456,2
2022-05-25,7.660245103386429,2
2022-05-26,7.31411181702993,2
2022-05-27,7.588713086732345,2
2022-05-31,7.8640123664238715,2
2022-06-01,8.385147127532369,2
2022-06-02,8.874056845192609,2
2022-06-03,10.835202569103208,2
2022-06-06,10.26866065368462,2
2022-06-07,8.910554963965728,2
2022-06-08,8.922309404625564,2
2022-06-09,8.51989766436436,2
2022-06-10,8.207154025291077,2
2022-06-13,8.023091949676061,2
2022-06-14,8.278860357091963,2
2022-06-15,8.283522264855325,2
2022-06-16,8.597273797060508,2
2022-06-17,8.948968738148483,2
2022-06-21,8.796551632843412,2
2022-06-22,8.707137667221328,2
2022-06-23,8.461222101405044,2
2022-06-24,8.592123840213379,2
2022-06-27,8.271378215903278,2
2022-06-28,8.2941902880082,2
2022-06-29,8.69276508343947,2
2022-06-30,7.392172466540879,2
2022-07-01,7.427666425037822,2
2022-07-05,7.474434453398328,2
2022-07-06,7.8147034908983555,2
2022-07-07,8.096885682705006,2
2022-07-08,7.8429777905021245,2
2022-07-11,7.640342218280375,2
2022-07-12,7.158938037176475,2
2022-07-13,7.551312856261329,2
2022-07-14,7.157167363467008,2
2022-07-15,8.198929313250048,2
2022-07-18,8.392488075902701,2
2022-07-19,8.285839306971821,2
2022-07-20,8.221542336346673,2
2022-07-21,8.194729488098302,2
2022-07-22,8.1847679620506,2
2022-07-25,8.140060509769812,2
2022-07-26,8.19777357861249,2
2022-07-27,8.15367849051894,2
2022-07-28,8.221443248110601,2
2022-07-29,8.2357385707794,2
2022-08-01,8.258612700836515,2
2022-08-02,8.343451811554614,2
2022-08-03,8.216312643655286,2
2022-08-04,8.244174248744516,2
2022-08-05,8.709879411068387,2
2022-08-08,8.565998163918884,2
2022-08-09,8.609677721554908,2
2022-08-10,8.381068780095337,2
2022-08-11,8.407749403537927,2
2022-08-12,8.642730462327098,2
2022-08-15,8.697696746894337,2
2022-08-16,8.742347150195858,2
2022-08-17,8.565995365123971,2
2022-08-18,8.561719725183192,2
2022-08-19,8.540489702922926,2
2022-08-22,8.759785929606826,2
2022-08-23,8.483838097030448,2
2022-08-24,8.469657253834308,2
2022-08-25,8.652789423513465,2
2022-08-26,7.3092995648264445,2
2022-08-29,6.270824055674976,2
2022-08-30,5.694879489949355,2
2022-08-31,6.552067684533288,2
2022-09-01,8.419469728804758,2
2022-09-02,9.33003196877375,2
2022-09-06,7.7579691275318465,2
2022-09-07,6.7329501833754755,2
2022-09-08,5.94390227901169,2
2022-09-09,5.846067008539567,2
2022-09-12,5.6746074556686,2
2022-09-13,5.934998703773705,2
2022-09-14,5.899468792760885,2
2022-09-15,5.955890671636843,2
2022-09-16,6.019463677741587,2
2022-09-19,6.192603937708277,2
2022-09-20,6.175692370634327,2
2022-09-21,6.068484286030784,2
2022-09-22,5.871795827217796,2
2022-09-23,5.815867401580862,2
2022-09-26,5.894103252051398,2
2022-09-27,5.724251956984602,2
2022-09-28,5.626399316615696,2
2022-09-29,5.663236768082353,2
2022-09-30,5.8026144502767085,2
2022-10-03,5.589467635876847,2
2022-10-04,5.693797450370048,2
2022-10-05,5.733630154972423,2
2022-10-06,5.870545409046698,2
2022-10-07,5.853312383370035,2
2022-10-11,5.721381419698134,2
2022-10-12,5.700020433292233,2
2022-10-13,5.644143082686762,2
2022-10-14,5.749182992287687,2
2022-10-17,5.73349696332856,2
2022-10-18,5.568395294431509,2
2022-10-19,5.401229852000105,2
2022-10-20,5.290888611673521,2
2022-10-21,5.224720209096346,2
2022-10-24,5.056718791623105,2
2022-10-25,5.167701091954838,2
2022-10-26,4.871813436815019,2
2022-10-27,4.763259419245708,2
2022-10-28,4.822806127476923,2
2022-10-31,4.967198392381843,2
2022-11-01,5.159727849491525,2
2022-11-02,5.214115951901013,2
2022-11-03,5.127956928102314,2
2022-11-04,5.0277867085484145,2
2022-11-07,4.928070520547251,2
2022-11-08,5.184436244827576,2
2022-11-09,5.558478099974282,2
2022-11-10,5.499373386224761,2
2022-11-14,5.28434186764125,2
2022-11-15,5.342520578854808,2
2022-11-16,5.016926217396233,2
2022-11-17,5.319914135484287,2
2022-11-18,5.540888705858445,2
2022-11-21,5.354051143680658,2
2022-11-22,5.290120030763353,2
2022-11-23,5.397877977148364,2
2022-11-25,5.379756186201213,2
2022-11-28,5.654026690855678,2
2022-11-29,5.934444794226074,2
2022-11-30,5.692773824338227,2
2022-12-01,5.231012839252541,2
2022-12-02,5.041546305751546,2
2022-12-05,4.6068540758039465,2
2022-12-06,4.572918745612213,2
2022-12-07,4.821587117336688,2
2022-12-08,4.86039342146592,2
2022-12-09,4.990628689793663,2
2022-12-12,5.047196924653759,2
2022-12-13,5.139635271762462,2
2022-12-14,5.210303306261793,2
2022-12-15,5.203608431940513,2
2022-12-16,5.204782613872251,2
2022-12-19,5.112457130422644,2
2022-12-20,5.228441040495119,2
2022-12-21,5.254027253098634,2
2022-12-22,5.303673623763757,2
2022-12-23,5.332850197620729,2
2022-12-27,5.503234044410794,2
2022-12-28,5.637542230028962,2
2022-12-29,5.5510427934219315,2
2022-12-30,6.4518430346890145,2
2023-01-03,6.412430874980647,2
2023-01-04,6.108465926170591,2
2023-01-05,5.598451881588834,2
2023-01-06,5.173605544617723,2
2023-01-09,5.139592677029792,2
2023-01-10,4.975378980667916,2
2023-01-11,4.715776290987199,2
2023-01-12,4.609868175311912,2
2023-01-13,4.453164119558892,2
2023-01-17,4.649304987042879,2
2023-01-18,4.530352224691564,2
2023-01-19,4.554926678435625,2
2023-01-20,4.609764670216558,2
2023-01-23,4.642777269679362,2
2023-01-24,4.649438351459124,2
2023-01-25,4.691362934550689,2
2023-01-26,4.7218501571596665,2
2023-01-27,4.841111271337053,2
2023-01-30,4.7615615422517985,2
2023-01-31,4.561246889454255,2
2023-02-01,4.575857087705191,2
2023-02-02,4.6510907769216985,2
2023-02-03,4.674805274884412,2
2023-02-06,4.6921763916797845,2
2023-02-07,4.6679051070327855,2
2023-02-08,4.765341069667625,2
2023-02-09,4.791295495691032,2
2023-02-10,5.049049062027976,2
2023-02-13,5.198113370039154,2
2023-02-14,5.205965441351482,2
2023-02-15,5.287665693419987,2
2023-02-16,5.0571313805050915,2
2023-02-17,5.0241009450036005,2
2023-02-21,5.011737993547641,2
2023-02-22,5.120229615297856,2
2023-02-23,5.158316700692042,2
2023-02-24,5.27299250914671,2
2023-02-27,5.436384476940651,2
2023-02-28,5.738366315852937,2
2023-03-01,6.412765921589102,2
2023-03-02,8.315080390055792,2
2023-03-03,9.835538031217858,2
2023-03-06,8.041183716324,2
2023-03-07,6.481912234949663,2
2023-03-08,7.284118154852019,2
2023-03-09,6.925446861463913,2
2023-03-10,6.970636119038162,2
2023-03-13,7.513084698412794,2
2023-03-14,8.300493106588904,2
2023-03-15,8.967770900355276,2
2023-03-16,9.16747645437877,2
2023-03-17,7.328010765387852,2
2023-03-20,7.315977903715531,2
2023-03-21,7.1459804949380725,2
2023-03-22,7.293032240544184,2
2023-03-23,6.666943881634705,2
2023-03-24,6.764025492272354,2
2023-03-27,6.82555619450822,2
2023-03-28,6.56415931241917,2
2023-03-29,6.5835542993357965,2
2023-03-30,6.481171204001061,2
2023-03-31,6.367237727888091,2
2023-04-03,6.193022738501901,2
2023-04-04,6.186510559156037,2
2023-04-05,7.297333719238115,2
2023-04-06,6.93118952281133,2
2023-04-07,6.774504958820068,2
2023-04-10,6.6233131045832465,2
2023-04-11,6.673132050177153,2
2023-04-12,6.839866529407734,2
2023-04-13,6.8008869995498005,2
2023-04-14,6.912369841570531,2
2023-04-17,6.9273292209122665,2
2023-04-18,6.837922535087593,2
2023-04-19,6.8261298793010585,2
2023-04-20,6.740104498830141,2
2023-04-21,6.5934043673526155,2
2023-04-24,6.70852607936639,2
2023-04-25,6.669933239055757,2
2023-04-26,6.524829106625562,2
2023-04-27,6.507141592125749,2
2023-04-28,6.3443967962728385,2
2023-05-01,6.692380469772286,2
2023-05-02,6.705661671266729,2
2023-05-03,6.574236912941541,2
2023-05-04,6.734744528918931,2
2023-05-05,6.729969814632009,2
2023-05-08,6.688659537544583,2
2023-05-09,6.643148287963974,2
2023-05-10,6.498075187734606,2
2023-05-11,6.470149031397039,2
2023-05-12,6.585796541182877,2
2023-05-15,6.539044244763894,2
2023-05-16,6.5601515321106625,2
2023-05-17,6.615260163949854,2
2023-05-18,6.532061250671214,2
2023-05-19,6.468215705825485,2
2023-05-22,6.96068735081664,2
2023-05-23,6.940058709402083,2
2023-05-24,6.522672339420465,2
2023-05-25,6.593435387350472,2
2023-05-26,6.161309231669482,2
2023-05-30,5.5352420106173765,2
2023-05-31,5.791507343968375,2
2023-06-01,6.847944768552345,2
2023-06-02,7.201879835373816,2
2023-06-05,6.945700325094446,2
2023-06-06,6.755686567727516,2
2023-06-07,6.708128704019449,2
2023-06-08,6.389675566099686,2
2023-06-09,5.997335865028358,2
2023-06-12,6.179220127485733,2
2023-06-13,6.251418817955207,2
2023-06-14,6.219706881373465,2
2023-06-15,6.27977710195477,2
2023-06-16,6.1113541844298735,2
2023-06-20,5.94218615987715,2
2023-06-21,5.689325077330777,2
2023-06-22,5.664978029003111,2
2023-06-23,5.807100411964097,2
2023-06-26,5.755483790454149,2
2023-06-27,5.51005714682535,2
2023-06-28,5.078576965837392,2
2023-06-29,4.95426999194255,2
2023-06-30,4.823649267616709,2
2023-07-03,4.869968516065298,2
2023-07-05,5.173752459155295,2
2023-07-06,5.597297562718427,2
2023-07-07,6.14707626985834,2
2023-07-10,6.154247807765844,2
2023-07-11,6.0510728790485855,2
2023-07-12,5.9823752868905125,2
2023-07-13,5.849541337517959,2
2023-07-14,5.829535427023973,2
2023-07-17,5.87106602631894,2
2023-07-18,5.926420210261344,2
2023-07-19,5.968333754085282,2
2023-07-20,5.937086779136045,2
2023-07-21,5.850191923603137,2
2023-07-24,5.800876700852716,2
2023-07-25,5.933542896685644,2
2023-07-26,5.9680809858927475,2
2023-07-27,6.376304583135585,2
2023-07-28,6.256327356269031,2
2023-07-31,6.374911451801466,2
2023-08-01,6.360630717462179,2
2023-08-02,6.28517228539693,2
2023-08-03,6.3901135643423315,2
2023-08-04,6.4414140113994796,2
2023-08-07,6.498134235037821,2
2023-08-08,6.59031243404142,2
2023-08-09,6.588943436673216,2
2023-08-10,6.592575427332233,2
2023-08-11,6.6065475706779315,2
2023-08-14,6.616642067838464,2
2023-08-15,6.823246183901367,2
2023-08-16,7.424638867516448,2
2023-08-17,7.626064284099201,2
2023-08-18,7.688858225713151,2
2023-08-21,7.481056765969157,2
2023-08-22,7.199894547119757,2
2023-08-23,6.901625930685441,2
2023-08-24,6.258545867423038,2
2023-08-25,5.150525762602689,2
2023-08-28,4.949440334173729,2
2023-08-29,4.4106348423138675,2
2023-08-30,3.9710155831979517,2
2023-08-31,3.9413382712946037,2
2023-09-01,3.2938399397596667,2
2023-09-05,2.7232308732020574,2
2023-09-06,2.8705881149419428,2
2023-09-07,3.352197403746847,2
2023-09-08,3.6013477146184343,2
2023-09-11,3.4230040748482162,2
2023-09-12,3.005289174702114,2
2023-09-13,2.8118435425046364,2
2023-09-14,3.942821096032268,2
2023-09-15,4.050661388137212,2
2023-09-18,4.215262341690176,2
2023-09-19,3.947121165588574,2
2023-09-20,5.074596135621566,2
2023-09-21,4.952293559292305,2
2023-09-22,5.044892638232768,2
2023-09-25,5.285055506827095,2
2023-09-26,5.2905182189513935,2
2023-09-27,5.269774233006546,2
2023-09-28,5.5827397524832545,2
2023-09-29,5.457789604951777,2
2023-10-02,5.427997640613188,2
2023-10-03,5.4417492896732185,2
2023-10-04,6.217112264589485,2
2023-10-05,5.953969839808456,2
2023-10-06,6.0188132939064145,2
2023-10-10,6.1695667477453675,2
2023-10-11,6.13772612508218,2
2023-10-12,6.239861842121855,2
2023-10-13,6.411808094749119,2
2023-10-16,6.779729010721902,2
2023-10-17,6.88326634892812,2
2023-10-18,7.19184366993374,2
2023-10-19,7.0745427124499525,2
2023-10-20,7.715228738472736,2
2023-10-23,7.7009668590726,2
2023-10-24,7.0398210909534855,2
2023-10-25,6.9229547365399275,2
2023-10-26,6.619555482309638,2
2023-10-27,6.9513565473452585,2
2023-10-30,7.052384529762637,2
2023-10-31,7.17955061790918,2
2023-11-01,7.151322664649535,2
2023-11-02,7.282185348767742,2
2023-11-03,7.374761728075742,2
2023-11-06,7.050294559512462,2
2023-11-07,6.782845677668402,2
2023-11-08,7.129386784420285,2
2023-11-09,7.40426423657661,2
2023-11-10,7.518376377569362,2
2023-11-13,7.221864906643758,2
2023-11-14,6.989930797478231,2
2023-11-15,6.875167666744191,2
2023-11-16,7.004731188405835,2
2023-11-17,7.137976350034435,2
2023-11-20,7.139786812315065,2
2023-11-21,7.128961210785271,2
2023-11-22,7.001576430389651,2
2023-11-24,6.745848654521831,2
2023-11-27,6.428580786572637,2
2023-11-28,7.0111344870310965,2
2023-11-29,7.626095011477252,2
2023-11-30,7.257918887115442,2
2023-12-01,7.063998023682665,2
2023-12-04,7.4204070476955515,2
2023-12-05,7.848540695648071,2
2023-12-06,7.7876970634364975,2
2023-12-07,7.839841405750716,2
2023-12-08,7.825407616824348,2
2023-12-11,7.61456377635361,2
2023-12-12,7.317480548986754,2
2023-12-13,6.861021721111663,2
2023-12-14,6.496876808610221,2
2023-12-15,6.700231862502217,2
2023-12-18,7.026473529113238,2
2023-12-19,7.03077644733964,2
2023-12-20,7.144573014803746,2
2023-12-21,7.773139085420957,2
2023-12-22,7.867060198984325,2
2023-12-26,7.826129523187936,2
2023-12-27,7.65883301156394,2
2023-12-28,7.4381869889563,2
2023-12-29,7.848595751889591,2
2024-01-02,7.825824364619642,2
2024-01-03,7.66517230439979,2
2024-01-04,7.350717414874166,2
2024-01-05,7.13879253873628,2
2024-01-08,7.319651812306435,2
2024-01-09,7.596930881368048,2
2024-01-10,7.7667232615296795,2
2024-01-11,7.769454250950616,2
2024-01-12,7.318207247610256,2
2024-01-16,6.545571354160135,2
2024-01-17,6.060384386403432,2
2024-01-18,5.555230664484848,2
2024-01-19,5.5490554462162445,2
2024-01-22,6.204874749930328,2
2024-01-23,7.3908876671357,2
2024-01-24,7.423444867202362,2
2024-01-25,7.304640764642274,2
2024-01-26,6.9968663557909645,2
2024-01-29,8.09619005688944,2
2024-01-30,9.042918350819557,2
2024-01-31,8.782662388440983,2
2024-02-01,9.111541190243909,2
2024-02-02,8.798838591677805,2
2024-02-05,8.359400142732905,2
2024-02-06,8.232318830166646,2
2024-02-07,8.125209904025382,2
2024-02-08,7.9737815870964095,2
2024-02-09,7.646112227899177,2
2024-02-12,7.3319304689285385,2
2024-02-13,7.439509096916034,2
2024-02-14,6.906132500635897,2
2024-02-15,6.71623299046133,2
2024-02-16,6.754424313246685,2
2024-02-20,7.218357010652215,2
2024-02-21,8.678616140065834,2
