# Strategy 3 state estimates
# Columns: date, tenor, mu_{filtered/smoothed}, epsilon_{filtered/smoothed}, regime probabilities
date,tenor,mu_smoothed,mu_filtered,epsilon_smoothed,epsilon_filtered,regime_0_prob,regime_1_prob
2013-08-06,20,27.983314920697374,26.321944600051253,0.01832542818514682,1.6796957488312678,0.15597090907924444,0.8440290909207664
2013-08-07,20,27.95390050259219,26.116867949413425,-0.6945659971071798,1.1424665560715859,0.05685533970146259,0.943144660298548
2013-08-08,20,27.944729152018475,25.96386256743145,-1.2759352315371935,0.7049313530498331,0.02850147221857329,0.9714985277814374
2013-08-09,20,27.979518724477654,26.08847897461801,-0.6321115778325748,1.258928172027069,0.04210481269048694,0.9578951873095237
2013-08-12,20,27.93096455060948,25.756389090727552,-2.2866602853806697,-0.11208482549874077,0.06391137374928535,0.9360886262507254
2013-08-13,20,27.950673849055132,25.76606985011905,-1.9817570338595907,0.20284696507649258,0.08203826882848703,0.9179617311715236
2013-08-14,20,27.941458122354913,25.614529872334536,-2.6953686633980958,-0.36844041337771927,0.1856399924117969,0.8143600075882137
2013-08-15,20,27.957035074985864,25.258885672512324,-4.228364371021705,-1.5302149685481652,0.4952841579765719,0.5047158420234387
2013-08-16,20,28.34040280231117,26.93324698783306,3.5513658910705495,4.958521705548662,0.9999999999895348,1.0475567225817214e-11
2013-08-19,20,28.40687784688612,26.993519842159486,2.1761092836368334,3.5894672883634655,0.9344157972023407,0.06558420279766963
2013-08-20,20,28.63825728053459,28.105983833444704,6.933506219871418,7.4657796669613035,0.999977738840594,2.226115941625381e-05
2013-08-21,20,28.570999903428653,27.7656507805856,4.186359188983747,4.991708311826802,0.8328693821732587,0.1671306178267516
2013-08-22,20,28.563347117103884,27.752344498336463,4.208414294290382,5.019416913057803,0.6523221218991516,0.3476778781008587
2013-08-23,20,28.49602935774372,27.361232287042043,2.2569969684008875,3.391794039102564,0.6030188935301197,0.39698110646989065
2013-08-26,20,28.533018987574152,27.34954121050153,2.3497584446964908,3.533236221769112,0.6312411390724303,0.36875886092758
2013-08-27,20,28.696689201057055,28.11777917542965,5.631973396476596,6.210883422104001,0.9700739969064929,0.02992600309351727
